week_end_date,item_number,item_description,unit,city_code,city,price_pkr,price_lag_1w,price_lag_4w,price_wow_pct,price_rolling_4w_avg,price_rolling_4w_std,target_next_week_price_pkr,target_next_week_wow_pct,target_next_week_direction,split
2025-11-27,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1810.0,1810.0,2100.0,0.0,1955.0,167.431578,1810.0,0.0,flat,train
2025-12-04,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1810.0,1810.0,2100.0,0.0,1882.5,145.0,1810.0,0.0,flat,train
2025-12-11,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1810.0,1810.0,2100.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2025-12-18,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2025-12-24,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2026-01-01,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2026-01-08,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1810.0,1810.0,1810.0,0.0,1810.0,0.0,2274.68,25.672928,up,train
2026-01-15,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2274.68,1810.0,1810.0,25.672928,1926.17,232.34,2304.31,1.302601,up,train
2026-01-22,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2304.31,2274.68,1810.0,1.302601,2049.7475,277.100718,2169.33,-5.857719,down,train
2026-01-29,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2169.33,2304.31,1810.0,-5.857719,2139.58,227.226775,1922.62,-11.372636,down,train
2026-02-04,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1922.62,2169.33,1810.0,-11.372636,2167.735,173.372307,2042.26,6.222759,up,train
2026-02-12,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2042.26,1922.62,2274.68,6.222759,2109.63,164.292269,1922.62,-5.858216,down,train
2026-02-19,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1922.62,2042.26,2304.31,-5.858216,2014.2075,117.794274,1922.62,0.0,flat,train
2026-02-26,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1922.62,1922.62,2169.33,0.0,1952.53,59.82,1810.0,-5.857632,down,train
2026-03-05,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1810.0,1922.62,1922.62,-5.857632,1924.375,94.841401,1810.0,0.0,flat,train
2026-03-11,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1810.0,1810.0,2042.26,0.0,1866.31,65.021187,1810.0,0.0,flat,train
2026-03-18,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1810.0,1810.0,1922.62,0.0,1838.155,56.31,1810.0,0.0,flat,train
2026-03-26,1,Wheat Flour Bag,20 Kg,6,Faisalabad,1810.0,1810.0,1922.62,0.0,1810.0,0.0,2092.58,15.612155,up,train
2026-04-02,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2092.58,1810.0,1810.0,15.612155,1880.645,141.29,2018.04,-3.56211,down,train
2026-04-09,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2018.04,2092.58,1810.0,-3.56211,1932.655,144.862121,2092.58,3.693683,up,train
2026-04-16,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2092.58,2018.04,1810.0,3.693683,2003.3,133.571447,2096.42,0.183506,up,train
2026-04-23,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2096.42,2092.58,1810.0,0.183506,2074.905,37.953194,2250.0,7.325822,up,train
2026-04-30,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2250.0,2096.42,2092.58,7.325822,2114.26,97.419923,2250.0,0.0,flat,train
2026-05-07,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2250.0,2250.0,2018.04,0.0,2172.25,89.791653,2350.0,4.444444,up,validation
2026-05-14,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2350.0,2250.0,2092.58,4.444444,2236.605,104.672684,2350.0,0.0,flat,validation
2026-05-21,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2350.0,2350.0,2096.42,0.0,2300.0,57.735027,2350.0,0.0,flat,validation
2026-06-04,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2350.0,2350.0,2250.0,0.0,2325.0,50.0,2298.9,-2.174468,down,test
2026-06-11,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2298.9,2350.0,2250.0,-2.174468,2337.225,25.55,2266.17,-1.423724,down,test
2026-06-18,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2266.17,2298.9,2350.0,-1.423724,2316.2675,41.179091,2300.0,1.492827,up,test
2026-07-02,1,Wheat Flour Bag,20 Kg,6,Faisalabad,2300.0,2266.17,2350.0,1.492827,2303.7675,34.587583,,,,test
2025-10-23,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,,,,,,1810.0,0.0,flat,train
2025-10-30,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,,0.0,1810.0,0.0,1810.0,0.0,flat,train
2025-11-06,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,,0.0,1810.0,0.0,1810.0,0.0,flat,train
2025-11-13,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,,0.0,1810.0,0.0,1810.0,0.0,flat,train
2025-11-20,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2025-11-27,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2025-12-04,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2025-12-11,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2025-12-18,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2025-12-24,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2026-01-01,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1810.0,0.0,1810.0,0.0,2400.0,32.596685,up,train
2026-01-08,1,Wheat Flour Bag,20 Kg,7,Sargodha,2400.0,1810.0,1810.0,32.596685,1957.5,295.0,2533.0,5.541667,up,train
2026-01-15,1,Wheat Flour Bag,20 Kg,7,Sargodha,2533.0,2400.0,1810.0,5.541667,2138.25,382.899791,2667.0,5.29017,up,train
2026-01-22,1,Wheat Flour Bag,20 Kg,7,Sargodha,2667.0,2533.0,1810.0,5.29017,2352.5,377.735798,2267.0,-14.998125,down,train
2026-01-29,1,Wheat Flour Bag,20 Kg,7,Sargodha,2267.0,2667.0,1810.0,-14.998125,2466.75,172.089851,1934.55,-14.664755,down,train
2026-02-04,1,Wheat Flour Bag,20 Kg,7,Sargodha,1934.55,2267.0,2400.0,-14.664755,2350.3875,323.246604,1800.0,-6.955106,down,train
2026-02-12,1,Wheat Flour Bag,20 Kg,7,Sargodha,1800.0,1934.55,2533.0,-6.955106,2167.1375,386.747948,1800.0,0.0,flat,train
2026-02-19,1,Wheat Flour Bag,20 Kg,7,Sargodha,1800.0,1800.0,2667.0,0.0,1950.3875,220.398958,1810.0,0.555556,up,train
2026-02-26,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1800.0,2267.0,0.555556,1836.1375,65.77747,1810.0,0.0,flat,train
2026-03-05,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1934.55,0.0,1805.0,5.773503,1810.0,0.0,flat,train
2026-03-11,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1800.0,0.0,1807.5,5.0,1810.0,0.0,flat,train
2026-03-18,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1800.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2026-03-26,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2026-04-02,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2026-04-09,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2026-04-16,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1810.0,0.0,1810.0,0.0,1810.0,0.0,flat,train
2026-04-23,1,Wheat Flour Bag,20 Kg,7,Sargodha,1810.0,1810.0,1810.0,0.0,1810.0,0.0,2000.0,10.497238,up,train
2026-04-30,1,Wheat Flour Bag,20 Kg,7,Sargodha,2000.0,1810.0,1810.0,10.497238,1857.5,95.0,2000.0,0.0,flat,train
2026-05-07,1,Wheat Flour Bag,20 Kg,7,Sargodha,2000.0,2000.0,1810.0,0.0,1905.0,109.696551,2100.0,5.0,up,validation
2026-05-14,1,Wheat Flour Bag,20 Kg,7,Sargodha,2100.0,2000.0,1810.0,5.0,1977.5,121.209186,2200.0,4.761905,up,validation
2026-05-21,1,Wheat Flour Bag,20 Kg,7,Sargodha,2200.0,2100.0,1810.0,4.761905,2075.0,95.742711,2200.0,0.0,flat,validation
2026-06-04,1,Wheat Flour Bag,20 Kg,7,Sargodha,2200.0,2200.0,2000.0,0.0,2125.0,95.742711,2200.0,0.0,flat,test
2026-06-11,1,Wheat Flour Bag,20 Kg,7,Sargodha,2200.0,2200.0,2000.0,0.0,2175.0,50.0,2200.0,0.0,flat,test
2026-06-18,1,Wheat Flour Bag,20 Kg,7,Sargodha,2200.0,2200.0,2100.0,0.0,2200.0,0.0,2240.0,1.818182,up,test
2026-07-02,1,Wheat Flour Bag,20 Kg,7,Sargodha,2240.0,2200.0,2200.0,1.818182,2210.0,20.0,,,,test
2025-10-23,1,Wheat Flour Bag,20 Kg,8,Multan,1933.55,,,,,,1933.55,0.0,flat,train
2025-10-30,1,Wheat Flour Bag,20 Kg,8,Multan,1933.55,1933.55,,0.0,1933.55,0.0,1933.55,0.0,flat,train
2025-11-06,1,Wheat Flour Bag,20 Kg,8,Multan,1933.55,1933.55,,0.0,1933.55,0.0,1933.55,0.0,flat,train
2025-11-13,1,Wheat Flour Bag,20 Kg,8,Multan,1933.55,1933.55,,0.0,1933.55,0.0,1908.39,-1.301233,down,train
2025-11-20,1,Wheat Flour Bag,20 Kg,8,Multan,1908.39,1933.55,1933.55,-1.301233,1927.26,12.58,1908.39,0.0,flat,train
2025-11-27,1,Wheat Flour Bag,20 Kg,8,Multan,1908.39,1908.39,1933.55,0.0,1920.97,14.526133,1908.39,0.0,flat,train
2025-12-04,1,Wheat Flour Bag,20 Kg,8,Multan,1908.39,1908.39,1933.55,0.0,1914.68,12.58,1908.39,0.0,flat,train
2025-12-11,1,Wheat Flour Bag,20 Kg,8,Multan,1908.39,1908.39,1933.55,0.0,1908.39,0.0,1908.39,0.0,flat,train
2025-12-18,1,Wheat Flour Bag,20 Kg,8,Multan,1908.39,1908.39,1908.39,0.0,1908.39,0.0,1908.39,0.0,flat,train
2025-12-24,1,Wheat Flour Bag,20 Kg,8,Multan,1908.39,1908.39,1908.39,0.0,1908.39,0.0,1932.89,1.283805,up,train
2026-01-01,1,Wheat Flour Bag,20 Kg,8,Multan,1932.89,1908.39,1908.39,1.283805,1914.515,12.25,2006.67,3.817082,up,train
2026-01-08,1,Wheat Flour Bag,20 Kg,8,Multan,2006.67,1932.89,1908.39,3.817082,1939.085,46.513354,2027.01,1.01362,up,train
2026-01-15,1,Wheat Flour Bag,20 Kg,8,Multan,2027.01,2006.67,1908.39,1.01362,1968.74,57.042156,2035.23,0.405523,up,train
2026-01-22,1,Wheat Flour Bag,20 Kg,8,Multan,2035.23,2027.01,1908.39,0.405523,2000.45,46.612316,1995.8,-1.937373,down,train
2026-01-29,1,Wheat Flour Bag,20 Kg,8,Multan,1995.8,2035.23,1932.89,-1.937373,2016.1775,18.128944,1995.8,0.0,flat,train
2026-02-04,1,Wheat Flour Bag,20 Kg,8,Multan,1995.8,1995.8,2006.67,0.0,2013.46,20.66629,1973.63,-1.110833,down,train
2026-02-12,1,Wheat Flour Bag,20 Kg,8,Multan,1973.63,1995.8,2027.01,-1.110833,2000.115,25.636932,1959.8,-0.700739,down,train
2026-02-19,1,Wheat Flour Bag,20 Kg,8,Multan,1959.8,1973.63,2035.23,-0.700739,1981.2575,17.716016,1959.8,0.0,flat,train
2026-02-26,1,Wheat Flour Bag,20 Kg,8,Multan,1959.8,1959.8,1995.8,0.0,1972.2575,16.995212,1810.0,-7.643637,down,train
2026-03-05,1,Wheat Flour Bag,20 Kg,8,Multan,1810.0,1959.8,1995.8,-7.643637,1925.8075,77.479779,1810.0,0.0,flat,train
2026-03-11,1,Wheat Flour Bag,20 Kg,8,Multan,1810.0,1810.0,1973.63,0.0,1884.9,86.48707,1810.0,0.0,flat,train
2026-03-18,1,Wheat Flour Bag,20 Kg,8,Multan,1810.0,1810.0,1959.8,0.0,1847.45,74.9,1961.06,8.345856,up,train
2026-03-26,1,Wheat Flour Bag,20 Kg,8,Multan,1961.06,1810.0,1959.8,8.345856,1847.765,75.53,1957.28,-0.192753,down,train
2026-04-02,1,Wheat Flour Bag,20 Kg,8,Multan,1957.28,1961.06,1810.0,-0.192753,1884.585,86.137164,2103.75,7.483344,up,train
2026-04-09,1,Wheat Flour Bag,20 Kg,8,Multan,2103.75,1957.28,1810.0,7.483344,1958.0225,119.940183,1954.95,-7.073084,down,train
2026-04-16,1,Wheat Flour Bag,20 Kg,8,Multan,1954.95,2103.75,1810.0,-7.073084,1994.26,73.036741,1941.62,-0.681859,down,train
2026-04-23,1,Wheat Flour Bag,20 Kg,8,Multan,1941.62,1954.95,1961.06,-0.681859,1989.4,76.544862,2090.12,7.648252,up,train
2026-04-30,1,Wheat Flour Bag,20 Kg,8,Multan,2090.12,1941.62,1957.28,7.648252,2022.61,86.175316,2125.77,1.705644,up,train
2026-05-07,1,Wheat Flour Bag,20 Kg,8,Multan,2125.77,2090.12,2103.75,1.705644,2028.115,93.480161,2212.96,4.101573,up,validation
2026-05-14,1,Wheat Flour Bag,20 Kg,8,Multan,2212.96,2125.77,1954.95,4.101573,2092.6175,113.119241,2230.83,0.807516,up,validation
2026-05-21,1,Wheat Flour Bag,20 Kg,8,Multan,2230.83,2212.96,1941.62,0.807516,2164.92,67.773476,2230.83,0.0,flat,validation
2026-06-04,1,Wheat Flour Bag,20 Kg,8,Multan,2230.83,2230.83,2090.12,0.0,2200.0975,50.262625,2230.83,0.0,flat,test
2026-06-11,1,Wheat Flour Bag,20 Kg,8,Multan,2230.83,2230.83,2125.77,0.0,2226.3625,8.935,2235.39,0.204408,up,test
2026-06-18,1,Wheat Flour Bag,20 Kg,8,Multan,2235.39,2230.83,2212.96,0.204408,2231.97,2.28,2399.23,7.32937,up,test
2026-07-02,1,Wheat Flour Bag,20 Kg,8,Multan,2399.23,2235.39,2230.83,7.32937,2274.07,83.467685,,,,test
2025-10-23,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2226.66,,,,,,2226.66,0.0,flat,train
2025-10-30,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2226.66,2226.66,,0.0,2226.66,0.0,2226.66,0.0,flat,train
2025-11-06,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2226.66,2226.66,,0.0,2226.66,0.0,2186.66,-1.796413,down,train
2025-11-13,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2186.66,2226.66,,-1.796413,2216.66,20.0,2160.0,-1.219211,down,train
2025-11-20,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2160.0,2186.66,2226.66,-1.219211,2199.995,32.657142,2080.0,-3.703704,down,train
2025-11-27,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2080.0,2160.0,2226.66,-3.703704,2163.33,61.940713,2080.0,0.0,flat,train
2025-12-04,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2080.0,2080.0,2226.66,0.0,2126.665,54.972316,2200.0,5.769231,up,train
2025-12-11,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2200.0,2080.0,2186.66,5.769231,2130.0,60.0,2200.0,0.0,flat,train
2025-12-18,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2200.0,2200.0,2160.0,0.0,2140.0,69.282032,2200.0,0.0,flat,train
2025-12-24,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2200.0,2200.0,2080.0,0.0,2170.0,60.0,2250.0,2.272727,up,train
2026-01-01,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2250.0,2200.0,2080.0,2.272727,2212.5,25.0,2413.33,7.259111,up,train
2026-01-08,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2413.33,2250.0,2200.0,7.259111,2265.8325,101.117121,2506.67,3.867685,up,train
2026-01-15,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2506.67,2413.33,2200.0,3.867685,2342.5,142.39754,2506.67,0.0,flat,train
2026-01-22,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2506.67,2506.67,2200.0,0.0,2419.1675,121.057967,2693.33,7.446533,up,train
2026-01-29,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2693.33,2506.67,2250.0,7.446533,2530.0,117.440986,2693.33,0.0,flat,train
2026-02-04,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2693.33,2693.33,2413.33,0.0,2600.0,107.768201,2600.0,-3.465227,down,train
2026-02-12,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2600.0,2693.33,2506.67,-3.465227,2623.3325,89.356672,2493.26,-4.105385,down,train
2026-02-19,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2493.26,2600.0,2506.67,-4.105385,2619.98,95.249854,2493.26,0.0,flat,train
2026-02-26,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2493.26,2493.26,2693.33,0.0,2569.9625,96.416351,2493.26,0.0,flat,train
2026-03-05,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2493.26,2493.26,2693.33,0.0,2519.945,53.37,2493.26,0.0,flat,train
2026-03-11,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2493.26,2493.26,2600.0,0.0,2493.26,0.0,2493.26,0.0,flat,train
2026-03-18,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2493.26,2493.26,2493.26,0.0,2493.26,0.0,2253.33,-9.623144,down,train
2026-03-26,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2253.33,2493.26,2493.26,-9.623144,2433.2775,119.965,2253.33,0.0,flat,train
2026-04-02,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2253.33,2253.33,2493.26,0.0,2373.295,138.52365,2200.0,-2.366719,down,train
2026-04-09,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2200.0,2253.33,2493.26,-2.366719,2299.98,131.282905,2200.0,0.0,flat,train
2026-04-16,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2200.0,2200.0,2493.26,0.0,2226.665,30.79009,2066.66,-6.060909,down,train
2026-04-23,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2066.66,2200.0,2253.33,-6.060909,2179.9975,79.630908,2066.66,0.0,flat,train
2026-04-30,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2066.66,2066.66,2253.33,0.0,2133.33,76.983885,2113.31,2.257265,up,train
2026-05-07,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2113.31,2066.66,2200.0,2.257265,2111.6575,62.866732,2233.31,5.678296,up,validation
2026-05-14,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2233.31,2113.31,2200.0,5.678296,2119.985,78.685497,2266.66,1.493299,up,validation
2026-05-21,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2266.66,2233.31,2066.66,1.493299,2169.985,95.296419,2233.25,-1.473975,down,validation
2026-06-04,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2233.25,2266.66,2066.66,-1.473975,2211.6325,67.410608,2233.25,0.0,flat,test
2026-06-11,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2233.25,2233.25,2113.31,0.0,2241.6175,16.695024,2233.25,0.0,flat,test
2026-06-18,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2233.25,2233.25,2233.31,0.0,2241.6025,16.705,2393.31,7.167133,up,test
2026-07-02,1,Wheat Flour Bag,20 Kg,9,Bahawalpur,2393.31,2233.25,2266.66,7.167133,2273.265,80.03,,,,test
2025-10-23,1,Wheat Flour Bag,20 Kg,10,Karachi,2415.32,,,,,,2419.86,0.187967,up,train
2025-10-30,1,Wheat Flour Bag,20 Kg,10,Karachi,2419.86,2415.32,,0.187967,2417.59,3.210265,2407.75,-0.500442,down,train
2025-11-06,1,Wheat Flour Bag,20 Kg,10,Karachi,2407.75,2419.86,,-0.500442,2414.31,6.117851,2401.8,-0.247119,down,train
2025-11-13,1,Wheat Flour Bag,20 Kg,10,Karachi,2401.8,2407.75,,-0.247119,2411.1825,8.004817,2326.32,-3.142643,down,train
2025-11-20,1,Wheat Flour Bag,20 Kg,10,Karachi,2326.32,2401.8,2415.32,-3.142643,2388.9325,42.41268,2289.2,-1.595653,down,train
2025-11-27,1,Wheat Flour Bag,20 Kg,10,Karachi,2289.2,2326.32,2419.86,-1.595653,2356.2675,58.076268,2286.25,-0.128866,down,train
2025-12-04,1,Wheat Flour Bag,20 Kg,10,Karachi,2286.25,2289.2,2407.75,-0.128866,2325.8925,53.78971,2416.52,5.697977,up,train
2025-12-11,1,Wheat Flour Bag,20 Kg,10,Karachi,2416.52,2286.25,2401.8,5.697977,2329.5725,60.765188,2429.87,0.552447,up,train
2025-12-18,1,Wheat Flour Bag,20 Kg,10,Karachi,2429.87,2416.52,2326.32,0.552447,2355.46,78.412549,2429.87,0.0,flat,train
2025-12-24,1,Wheat Flour Bag,20 Kg,10,Karachi,2429.87,2429.87,2289.2,0.0,2390.6275,69.869,2426.74,-0.128813,down,train
2026-01-01,1,Wheat Flour Bag,20 Kg,10,Karachi,2426.74,2429.87,2286.25,-0.128813,2425.75,6.327764,2435.77,0.372104,up,train
2026-01-08,1,Wheat Flour Bag,20 Kg,10,Karachi,2435.77,2426.74,2416.52,0.372104,2430.5625,3.772209,2448.85,0.536997,up,train
2026-01-15,1,Wheat Flour Bag,20 Kg,10,Karachi,2448.85,2435.77,2429.87,0.536997,2435.3075,9.773803,2589.43,5.740654,up,train
2026-01-22,1,Wheat Flour Bag,20 Kg,10,Karachi,2589.43,2448.85,2429.87,5.740654,2475.1975,76.694006,2595.53,0.235573,up,train
2026-01-29,1,Wheat Flour Bag,20 Kg,10,Karachi,2595.53,2589.43,2426.74,0.235573,2517.395,86.900666,2591.51,-0.154882,down,train
2026-02-04,1,Wheat Flour Bag,20 Kg,10,Karachi,2591.51,2595.53,2435.77,-0.154882,2556.33,71.698054,2516.86,-2.88056,down,train
2026-02-12,1,Wheat Flour Bag,20 Kg,10,Karachi,2516.86,2591.51,2448.85,-2.88056,2573.3325,37.733377,2500.5,-0.650016,down,train
2026-02-19,1,Wheat Flour Bag,20 Kg,10,Karachi,2500.5,2516.86,2589.43,-0.650016,2551.1,49.462884,2424.55,-3.037393,down,train
2026-02-26,1,Wheat Flour Bag,20 Kg,10,Karachi,2424.55,2500.5,2595.53,-3.037393,2508.355,68.488608,2365.43,-2.438391,down,train
2026-03-05,1,Wheat Flour Bag,20 Kg,10,Karachi,2365.43,2424.55,2591.51,-2.438391,2451.835,70.253892,2374.74,0.393586,up,train
2026-03-11,1,Wheat Flour Bag,20 Kg,10,Karachi,2374.74,2365.43,2516.86,0.393586,2416.305,61.840367,2371.68,-0.128856,down,train
2026-03-18,1,Wheat Flour Bag,20 Kg,10,Karachi,2371.68,2374.74,2500.5,-0.128856,2384.1,27.243577,2312.92,-2.477569,down,train
2026-03-26,1,Wheat Flour Bag,20 Kg,10,Karachi,2312.92,2371.68,2424.55,-2.477569,2356.1925,29.107348,2237.25,-3.271622,down,train
2026-04-02,1,Wheat Flour Bag,20 Kg,10,Karachi,2237.25,2312.92,2365.43,-3.271622,2324.1475,64.539838,2197.8,-1.763326,down,train
2026-04-09,1,Wheat Flour Bag,20 Kg,10,Karachi,2197.8,2237.25,2374.74,-1.763326,2279.9125,77.617268,2157.09,-1.852307,down,train
2026-04-16,1,Wheat Flour Bag,20 Kg,10,Karachi,2157.09,2197.8,2371.68,-1.852307,2226.265,66.395773,2187.21,1.396326,up,train
2026-04-23,1,Wheat Flour Bag,20 Kg,10,Karachi,2187.21,2157.09,2312.92,1.396326,2194.8375,33.119224,2398.25,9.648822,up,train
2026-04-30,1,Wheat Flour Bag,20 Kg,10,Karachi,2398.25,2187.21,2237.25,9.648822,2235.0875,110.133592,2412.89,0.610445,up,train
2026-05-07,1,Wheat Flour Bag,20 Kg,10,Karachi,2412.89,2398.25,2197.8,0.610445,2288.86,135.456842,2544.49,5.454041,up,validation
2026-05-14,1,Wheat Flour Bag,20 Kg,10,Karachi,2544.49,2412.89,2157.09,5.454041,2385.71,147.771606,2586.85,1.664774,up,validation
2026-05-21,1,Wheat Flour Bag,20 Kg,10,Karachi,2586.85,2544.49,2187.21,1.664774,2485.62,94.227313,2586.63,-0.008505,down,validation
2026-06-04,1,Wheat Flour Bag,20 Kg,10,Karachi,2586.63,2586.85,2398.25,-0.008505,2532.715,82.328826,2592.44,0.224617,up,test
2026-06-11,1,Wheat Flour Bag,20 Kg,10,Karachi,2592.44,2586.63,2412.89,0.224617,2577.6025,22.238113,2587.84,-0.177439,down,test
2026-06-18,1,Wheat Flour Bag,20 Kg,10,Karachi,2587.84,2592.44,2544.49,-0.177439,2588.44,2.7181,2813.31,8.712672,up,test
2026-07-02,1,Wheat Flour Bag,20 Kg,10,Karachi,2813.31,2587.84,2586.85,8.712672,2645.055,112.197921,,,,test
2025-10-23,1,Wheat Flour Bag,20 Kg,11,Hyderabad,2391.62,,,,,,2391.62,0.0,flat,train
2025-10-30,1,Wheat Flour Bag,20 Kg,11,Hyderabad,2391.62,2391.62,,0.0,2391.62,0.0,2391.62,0.0,flat,train
2025-11-06,1,Wheat Flour Bag,20 Kg,11,Hyderabad,2391.62,2391.62,,0.0,2391.62,0.0,2391.62,0.0,flat,train
2025-11-13,1,Wheat Flour Bag,20 Kg,11,Hyderabad,2391.62,2391.62,,0.0,2391.62,0.0,2391.62,0.0,flat,train
2025-11-20,1,Wheat Flour Bag,20 Kg,11,Hyderabad,2391.62,2391.62,2391.62,0.0,2391.62,0.0,2381.59,-0.419381,down,train
2025-11-27,1,Wheat Flour Bag,20 Kg,11,Hyderabad,2381.59,2391.62,2391.62,-0.419381,2389.1125,5.015,2388.27,0.280485,up,train
2025-12-04,1,Wheat Flour Bag,20 Kg,11,Hyderabad,2388.27,2381.59,2391.62,0.280485,2388.275,4.728189,2411.61,0.977276,up,train
2025-12-11,1,Wheat Flour Bag,20 Kg,11,Hyderabad,2411.61,2388.27,2391.62,0.977276,2393.2725,12.916404,2406.62,-0.206916,down,train
2025-12-18,1,Wheat Flour Bag,20 Kg,11,Hyderabad,2406.62,2411.61,2391.62,-0.206916,2397.0225,14.372143,2406.62,0.0,flat,train
2025-12-24,1,Wheat Flour Bag,20 Kg,11,Hyderabad,2406.62,2406.62,2381.59,0.0,2403.28,10.279433,2406.62,0.0,flat,train
