observation_id,date,ceiling_amount_million_pkr,ceiling_institutions,floor_amount_million_pkr,floor_institutions,total_facility_amount_million_pkr,net_floor_minus_ceiling_amount_million_pkr,total_facility_amount_million_pkr_lag_1,total_facility_amount_million_pkr_rolling_7_obs_avg,total_facility_amount_million_pkr_rolling_30_obs_avg,net_floor_minus_ceiling_amount_million_pkr_lag_1,net_floor_minus_ceiling_amount_million_pkr_rolling_7_obs_avg,net_floor_minus_ceiling_amount_million_pkr_rolling_30_obs_avg,target_next_obs_total_facility_amount_million_pkr,target_next_obs_facility_direction,split
corridor_00192,2011-03-10,6700,8,0,0,6700,-6700,7200.0,11835.714286,9443.333333,-3800.0,-11121.428571,-556.666667,49000.0,up,train
corridor_00193,2011-03-17,49000,13,0,0,49000,-49000,6700.0,16400.0,11060.0,-6700.0,-15685.714286,-2173.333333,9400.0,down,train
corridor_00194,2011-03-18,9400,3,0,0,9400,-9400,49000.0,17628.571429,10940.0,-49000.0,-17142.857143,-2053.333333,6000.0,down,train
corridor_00195,2011-03-19,6000,3,0,0,6000,-6000,9400.0,14478.571429,11106.666667,-9400.0,-13992.857143,-2286.666667,68250.0,up,train
corridor_00196,2011-03-24,68250,20,0,0,68250,-68250,6000.0,23871.428571,12945.0,-6000.0,-23385.714286,-4998.333333,3200.0,down,train
corridor_00197,2011-03-26,3200,3,0,0,3200,-3200,68250.0,21392.857143,12668.333333,-68250.0,-20907.142857,-5488.333333,10600.0,up,train
corridor_00198,2011-03-30,10600,8,0,0,10600,-10600,3200.0,21878.571429,12573.333333,-3200.0,-21878.571429,-6290.0,24700.0,up,train
corridor_00199,2011-03-31,24700,3,0,0,24700,-24700,10600.0,24450.0,13253.333333,-10600.0,-24450.0,-6970.0,6000.0,down,train
corridor_00200,2011-04-04,6000,1,0,0,6000,-6000,24700.0,18307.142857,12930.0,-24700.0,-18307.142857,-7286.666667,11500.0,up,train
corridor_00201,2011-04-05,11500,1,0,0,11500,-11500,6000.0,18607.142857,12980.0,-6000.0,-18607.142857,-8003.333333,5000.0,down,train
corridor_00202,2011-04-06,5000,1,0,0,5000,-5000,11500.0,18464.285714,12838.333333,-11500.0,-18464.285714,-8478.333333,6500.0,up,train
corridor_00203,2011-04-07,0,0,6500,1,6500,6500,5000.0,9642.857143,12578.333333,-5000.0,-7785.714286,-7785.0,11050.0,up,train
corridor_00204,2011-04-13,0,0,11050,5,11050,11050,6500.0,10764.285714,12651.666667,6500.0,-5750.0,-7121.666667,25050.0,up,train
corridor_00205,2011-04-14,0,0,25050,7,25050,25050,11050.0,12828.571429,13286.666667,11050.0,-657.142857,-6486.666667,9850.0,down,train
corridor_00206,2011-04-20,9850,6,0,0,9850,-9850,25050.0,10707.142857,13560.0,25050.0,1464.285714,-6870.0,10900.0,up,train
corridor_00207,2011-04-21,10900,4,0,0,10900,-10900,9850.0,11407.142857,13808.333333,-9850.0,764.285714,-7348.333333,18600.0,up,train
corridor_00208,2011-04-22,0,0,18600,4,18600,18600,10900.0,12421.428571,14205.0,-10900.0,5064.285714,-6951.666667,18100.0,down,train
corridor_00209,2011-04-23,0,0,18100,5,18100,18100,18600.0,14292.857143,14625.0,18600.0,8364.285714,-6165.0,11650.0,down,train
corridor_00210,2011-04-25,0,0,11650,3,11650,11650,18100.0,15028.571429,14795.0,18100.0,9100.0,-5995.0,800.0,down,train
corridor_00211,2011-04-26,0,0,800,1,800,800,11650.0,13564.285714,14251.666667,11650.0,7635.714286,-5398.333333,4300.0,up,train
corridor_00212,2011-04-27,0,0,4300,5,4300,4300,800.0,10600.0,14178.333333,800.0,4671.428571,-5471.666667,3600.0,down,train
corridor_00213,2011-04-28,0,0,3600,2,3600,3600,4300.0,9707.142857,13848.333333,4300.0,6592.857143,-5801.666667,10000.0,up,train
corridor_00214,2011-05-02,10000,1,0,0,10000,-10000,3600.0,9578.571429,13596.666667,3600.0,6721.428571,-6720.0,82300.0,up,train
corridor_00215,2011-05-03,0,0,82300,6,82300,82300,10000.0,18678.571429,16306.666667,-10000.0,15821.428571,-4010.0,44400.0,down,train
corridor_00216,2011-05-04,0,0,44400,13,44400,44400,82300.0,22435.714286,17218.333333,82300.0,19578.571429,-1961.666667,3700.0,down,train
corridor_00217,2011-05-05,0,0,3700,1,3700,3700,44400.0,21300.0,17315.0,44400.0,18442.857143,-1865.0,4100.0,up,train
corridor_00218,2011-05-11,0,0,4100,2,4100,4100,3700.0,21771.428571,16516.666667,3700.0,18914.285714,-793.333333,1900.0,down,train
corridor_00219,2011-05-12,0,0,1900,3,1900,1900,4100.0,21428.571429,16496.666667,4100.0,18571.428571,-646.666667,11000.0,up,train
corridor_00220,2011-05-16,11000,8,0,0,11000,-11000,1900.0,22485.714286,16178.333333,1900.0,16485.714286,-328.333333,35300.0,up,train
corridor_00221,2011-05-19,35300,13,0,0,35300,-35300,11000.0,26100.0,17115.0,-11000.0,12871.428571,-1378.333333,14900.0,down,train
corridor_00222,2011-05-26,14900,9,0,0,14900,-14900,35300.0,16471.428571,17388.333333,-35300.0,-1014.285714,-1651.666667,750.0,down,train
corridor_00223,2011-05-30,750,1,0,0,750,-750,14900.0,10235.714286,15780.0,-14900.0,-7464.285714,-43.333333,5000.0,up,train
corridor_00224,2011-06-01,0,0,5000,1,5000,5000,750.0,10421.428571,15633.333333,-750.0,-7278.571429,436.666667,31800.0,up,train
corridor_00225,2011-06-02,0,0,31800,5,31800,31800,5000.0,14378.571429,16493.333333,5000.0,-3321.428571,1696.666667,7500.0,down,train
corridor_00226,2011-06-04,0,0,7500,1,7500,7500,31800.0,15178.571429,14468.333333,31800.0,-2521.428571,4221.666667,11000.0,up,train
corridor_00227,2011-06-09,11000,1,0,0,11000,-11000,7500.0,15178.571429,14728.333333,7500.0,-2521.428571,3961.666667,9200.0,down,train
corridor_00228,2011-06-11,0,0,9200,5,9200,9200,11000.0,11450.0,14681.666667,-11000.0,3835.714286,4621.666667,5700.0,down,train
corridor_00229,2011-06-14,0,0,5700,5,5700,5700,9200.0,10135.714286,14048.333333,9200.0,6778.571429,5635.0,27200.0,up,train
corridor_00230,2011-06-15,0,0,27200,1,27200,27200,5700.0,13914.285714,14755.0,5700.0,10771.428571,6741.666667,10900.0,down,train
corridor_00231,2011-06-16,10900,5,0,0,10900,-10900,27200.0,14757.142857,14735.0,27200.0,8500.0,6761.666667,8900.0,down,train
corridor_00232,2011-06-22,0,0,8900,3,8900,8900,10900.0,11485.714286,14865.0,-10900.0,5228.571429,7225.0,32950.0,up,train
corridor_00233,2011-06-23,0,0,32950,15,32950,32950,8900.0,15121.428571,15746.666667,8900.0,8864.285714,8106.666667,21350.0,down,train
corridor_00234,2011-06-27,0,0,21350,6,21350,21350,32950.0,16600.0,16090.0,32950.0,13485.714286,8450.0,23450.0,up,train
corridor_00235,2011-06-28,100,1,23350,9,23450,23250,21350.0,18635.714286,16036.666667,21350.0,15492.857143,8390.0,54850.0,up,train
corridor_00236,2011-06-29,0,0,54850,14,54850,54850,23450.0,25657.142857,17536.666667,23250.0,22514.285714,10546.666667,51900.0,down,train
corridor_00237,2011-06-30,51900,11,0,0,51900,-51900,54850.0,29185.714286,18903.333333,54850.0,11214.285714,9180.0,7700.0,down,train
corridor_00238,2011-07-05,7700,2,0,0,7700,-7700,51900.0,28728.571429,18540.0,-51900.0,11671.428571,8303.333333,13650.0,up,train
corridor_00239,2011-07-06,13650,10,0,0,13650,-13650,7700.0,29407.142857,18391.666667,-7700.0,8450.0,7245.0,73000.0,up,train
corridor_00240,2011-07-07,73000,13,0,0,73000,-73000,13650.0,35128.571429,20436.666667,-13650.0,-6685.714286,4423.333333,13300.0,down,train
corridor_00241,2011-07-08,13300,6,0,0,13300,-13300,73000.0,33978.571429,20853.333333,-73000.0,-11635.714286,3953.333333,14250.0,up,train
corridor_00242,2011-07-09,14250,5,0,0,14250,-14250,13300.0,32664.285714,21185.0,-13300.0,-16992.857143,3335.0,3000.0,down,train
corridor_00243,2011-07-11,3000,2,0,0,3000,-3000,14250.0,25257.142857,21165.0,-14250.0,-25257.142857,3115.0,1350.0,down,train
corridor_00244,2011-07-12,1350,1,0,0,1350,-1350,3000.0,18035.714286,20876.666667,-3000.0,-18035.714286,3403.333333,62900.0,up,train
corridor_00245,2011-07-14,62900,16,0,0,62900,-62900,1350.0,25921.428571,20230.0,-1350.0,-25921.428571,-1436.666667,12300.0,down,train
corridor_00246,2011-07-18,12300,9,0,0,12300,-12300,62900.0,25728.571429,19160.0,-62900.0,-25728.571429,-3326.666667,20700.0,up,train
corridor_00247,2011-07-21,20700,11,0,0,20700,-20700,12300.0,18257.142857,19726.666667,-12300.0,-18257.142857,-4140.0,11450.0,down,train
corridor_00248,2011-07-22,11450,3,0,0,11450,-11450,20700.0,17992.857143,19971.666667,-20700.0,-17992.857143,-4658.333333,9500.0,down,train
corridor_00249,2011-07-23,9500,1,0,0,9500,-9500,11450.0,17314.285714,20225.0,-11450.0,-17314.285714,-5038.333333,36900.0,up,train
corridor_00250,2011-07-28,36900,13,0,0,36900,-36900,9500.0,22157.142857,21088.333333,-9500.0,-22157.142857,-5901.666667,1700.0,down,train
corridor_00251,2011-08-01,1700,1,0,0,1700,-1700,36900.0,22207.142857,19968.333333,-36900.0,-22207.142857,-4781.666667,7000.0,up,train
corridor_00252,2011-08-03,7000,3,0,0,7000,-7000,1700.0,14221.428571,19705.0,-1700.0,-14221.428571,-4518.333333,26000.0,up,train
corridor_00253,2011-08-04,26000,11,0,0,26000,-26000,7000.0,16178.571429,20546.666667,-7000.0,-16178.571429,-5360.0,2000.0,down,train
corridor_00254,2011-08-08,0,0,2000,1,2000,2000,26000.0,13507.142857,20446.666667,-26000.0,-12935.714286,-5460.0,5550.0,up,train
corridor_00255,2011-08-09,0,0,5550,4,5550,5550,2000.0,12664.285714,19571.666667,2000.0,-10507.142857,-6335.0,10200.0,up,train
corridor_00256,2011-08-10,0,0,10200,5,10200,10200,5550.0,12764.285714,19661.666667,5550.0,-7692.857143,-6245.0,53600.0,up,train
corridor_00257,2011-08-11,53600,12,0,0,53600,-53600,10200.0,15150.0,21081.666667,10200.0,-10078.571429,-7665.0,14750.0,down,train
corridor_00258,2011-08-12,14750,10,0,0,14750,-14750,53600.0,17014.285714,21266.666667,-53600.0,-11942.857143,-8463.333333,27150.0,up,train
corridor_00259,2011-08-13,27150,7,0,0,27150,-27150,14750.0,19892.857143,21981.666667,-14750.0,-14821.428571,-9558.333333,1600.0,down,train
corridor_00260,2011-08-15,1600,2,0,0,1600,-1600,27150.0,16407.142857,21128.333333,-27150.0,-11335.714286,-10518.333333,3000.0,up,train
corridor_00261,2011-08-17,0,0,3000,1,3000,3000,1600.0,16550.0,20865.0,-1600.0,-11192.857143,-10055.0,9600.0,up,train
corridor_00262,2011-08-18,9600,4,0,0,9600,-9600,3000.0,17128.571429,20888.333333,3000.0,-13357.142857,-10671.666667,50.0,down,train
corridor_00263,2011-08-19,50,1,0,0,50,-50,9600.0,15678.571429,19791.666667,-9600.0,-14821.428571,-11771.666667,1150.0,up,train
corridor_00264,2011-08-22,1150,2,0,0,1150,-1150,50.0,8185.714286,19118.333333,-50.0,-7328.571429,-12521.666667,7200.0,up,train
corridor_00265,2011-08-23,7200,6,0,0,7200,-7200,1150.0,7107.142857,18576.666667,-1150.0,-6250.0,-13536.666667,7550.0,up,train
corridor_00266,2011-08-24,7550,5,0,0,7550,-7550,7200.0,4307.142857,17000.0,-7200.0,-3450.0,-15616.666667,44000.0,up,train
corridor_00267,2011-08-25,44000,10,0,0,44000,-44000,7550.0,10364.285714,16736.666667,-7550.0,-9507.142857,-15353.333333,16000.0,down,train
corridor_00268,2011-08-26,0,0,16000,2,16000,16000,44000.0,12221.428571,17013.333333,-44000.0,-7650.0,-14563.333333,17600.0,up,train
corridor_00269,2011-08-27,0,0,17600,3,17600,17600,16000.0,13364.285714,17145.0,16000.0,-3764.285714,-13521.666667,24700.0,up,train
corridor_00270,2011-08-29,24700,5,0,0,24700,-24700,17600.0,16885.714286,15535.0,17600.0,-7285.714286,-11911.666667,8750.0,down,train
corridor_00271,2011-08-30,8750,7,0,0,8750,-8750,24700.0,17971.428571,15383.333333,-24700.0,-8371.428571,-11760.0,7600.0,down,train
corridor_00272,2011-09-05,7600,5,0,0,7600,-7600,8750.0,18028.571429,15161.666667,-8750.0,-8428.571429,-11538.333333,16600.0,up,train
corridor_00273,2011-09-06,16600,8,0,0,16600,-16600,7600.0,19321.428571,15615.0,-7600.0,-9721.428571,-11991.666667,15750.0,down,train
corridor_00274,2011-09-07,15750,6,0,0,15750,-15750,16600.0,15285.714286,16095.0,-16600.0,-5685.714286,-12471.666667,14900.0,down,train
corridor_00275,2011-09-08,14900,7,0,0,14900,-14900,15750.0,15128.571429,14495.0,-15750.0,-10100.0,-10871.666667,6200.0,down,train
corridor_00276,2011-09-13,6200,3,0,0,6200,-6200,14900.0,13500.0,14291.666667,-14900.0,-13500.0,-10668.333333,20850.0,up,train
corridor_00277,2011-09-15,20850,7,0,0,20850,-20850,6200.0,12950.0,14296.666667,-6200.0,-12950.0,-10673.333333,1900.0,down,train
corridor_00278,2011-09-21,0,0,1900,2,1900,1900,20850.0,11971.428571,13978.333333,-20850.0,-11428.571429,-10228.333333,21450.0,up,train
corridor_00279,2011-09-22,21450,5,0,0,21450,-21450,1900.0,13950.0,14376.666667,1900.0,-13407.142857,-10626.666667,3200.0,down,train
corridor_00280,2011-09-24,3200,1,0,0,3200,-3200,21450.0,12035.714286,13253.333333,-21450.0,-11492.857143,-9503.333333,3600.0,up,train
corridor_00281,2011-09-26,3600,4,0,0,3600,-3600,3200.0,10300.0,13316.666667,-3200.0,-9757.142857,-9566.666667,11050.0,up,train
corridor_00282,2011-09-27,11050,5,0,0,11050,-11050,3600.0,9750.0,13451.666667,-3600.0,-9207.142857,-9701.666667,10600.0,down,train
corridor_00283,2011-09-28,10600,4,0,0,10600,-10600,11050.0,10378.571429,12938.333333,-11050.0,-9835.714286,-9188.333333,15250.0,up,train
corridor_00284,2011-09-29,15250,5,0,0,15250,-15250,10600.0,9578.571429,13380.0,-10600.0,-9035.714286,-9763.333333,54100.0,up,train
corridor_00285,2011-09-30,54100,9,0,0,54100,-54100,15250.0,17035.714286,14998.333333,-15250.0,-17035.714286,-11751.666667,18850.0,down,train
corridor_00286,2011-10-01,18850,2,0,0,18850,-18850,54100.0,16664.285714,15286.666667,-54100.0,-16664.285714,-12720.0,32900.0,up,train
corridor_00287,2011-10-03,32900,9,0,0,32900,-32900,18850.0,20907.142857,14596.666667,-18850.0,-20907.142857,-12030.0,21350.0,down,train
corridor_00288,2011-10-06,21350,9,0,0,21350,-21350,32900.0,23442.857143,14816.666667,-32900.0,-23442.857143,-12250.0,27450.0,up,train
corridor_00289,2011-10-07,27450,12,0,0,27450,-27450,21350.0,25785.714286,14826.666667,-21350.0,-25785.714286,-12260.0,22450.0,down,train
corridor_00290,2011-10-08,22450,7,0,0,22450,-22450,27450.0,27478.571429,15521.666667,-27450.0,-27478.571429,-12955.0,38500.0,up,train
corridor_00291,2011-10-10,38500,8,0,0,38500,-38500,22450.0,30800.0,16705.0,-22450.0,-30800.0,-14338.333333,51900.0,up,train
corridor_00292,2011-10-11,51900,11,0,0,51900,-51900,38500.0,30485.714286,18115.0,-38500.0,-30485.714286,-15748.333333,52850.0,up,train
corridor_00293,2011-10-12,52850,14,0,0,52850,-52850,51900.0,35342.857143,19875.0,-51900.0,-35342.857143,-17508.333333,80950.0,up,train
corridor_00294,2011-10-13,80950,15,0,0,80950,-80950,52850.0,42207.142857,22535.0,-52850.0,-42207.142857,-20168.333333,7250.0,down,train
corridor_00295,2011-10-19,7250,6,0,0,7250,-7250,80950.0,40192.857143,22536.666667,-80950.0,-40192.857143,-20170.0,39450.0,up,train
corridor_00296,2011-10-20,0,0,39450,10,39450,39450,7250.0,41907.142857,23600.0,-7250.0,-30635.714286,-18603.333333,15300.0,down,train
corridor_00297,2011-10-21,15300,1,0,0,15300,-15300,39450.0,40885.714286,22643.333333,39450.0,-29614.285714,-17646.666667,2800.0,down,train
corridor_00298,2011-10-25,0,0,2800,2,2800,2800,15300.0,35785.714286,22203.333333,-15300.0,-23714.285714,-18086.666667,2900.0,up,train
corridor_00299,2011-10-26,0,0,2900,3,2900,2900,2800.0,28785.714286,21713.333333,2800.0,-15885.714286,-18576.666667,4000.0,up,train
corridor_00300,2011-10-27,4000,1,0,0,4000,-4000,2900.0,21807.142857,21023.333333,2900.0,-8907.142857,-17886.666667,1000.0,down,train
corridor_00301,2011-11-02,1000,1,0,0,1000,-1000,4000.0,10385.714286,20765.0,-4000.0,2514.285714,-17628.333333,116700.0,up,train
corridor_00302,2011-11-03,116700,21,0,0,116700,-116700,1000.0,26021.428571,24401.666667,-1000.0,-13121.428571,-21265.0,10600.0,down,train
corridor_00303,2011-11-04,10600,5,0,0,10600,-10600,116700.0,21900.0,24201.666667,-116700.0,-20271.428571,-21065.0,35950.0,up,train
corridor_00304,2011-11-10,35950,13,0,0,35950,-35950,10600.0,24850.0,24875.0,-10600.0,-23221.428571,-21738.333333,750.0,down,train
corridor_00305,2011-11-15,0,0,750,1,750,750,35950.0,24557.142857,24403.333333,-35950.0,-23514.285714,-21216.666667,35550.0,up,train
corridor_00306,2011-11-16,0,0,35550,11,35550,35550,750.0,29221.428571,25381.666667,750.0,-18850.0,-19825.0,16300.0,down,train
corridor_00307,2011-11-17,0,0,16300,4,16300,16300,35550.0,30978.571429,25230.0,35550.0,-15950.0,-18586.666667,3500.0,down,train
corridor_00308,2011-11-18,3500,1,0,0,3500,-3500,16300.0,31335.714286,25283.333333,16300.0,-16307.142857,-18766.666667,2500.0,down,train
corridor_00309,2011-11-22,2500,1,0,0,2500,-2500,3500.0,15021.428571,24651.666667,-3500.0,7.142857,-18135.0,7100.0,up,train
corridor_00310,2011-11-23,7100,5,0,0,7100,-7100,2500.0,14521.428571,24781.666667,-2500.0,507.142857,-18265.0,25150.0,up,train
corridor_00311,2011-11-24,25150,8,0,0,25150,-25150,7100.0,12978.571429,25500.0,-7100.0,2050.0,-18983.333333,550.0,down,train
corridor_00312,2011-11-25,550,1,0,0,550,-550,25150.0,12950.0,25150.0,-25150.0,1864.285714,-18633.333333,2550.0,up,train
corridor_00313,2011-12-01,2550,1,0,0,2550,-2550,550.0,8235.714286,24881.666667,-550.0,-3578.571429,-18365.0,48850.0,up,train
corridor_00314,2011-12-07,48850,11,0,0,48850,-48850,2550.0,12885.714286,26001.666667,-2550.0,-12885.714286,-19485.0,62750.0,up,train
corridor_00315,2011-12-08,62750,14,0,0,62750,-62750,48850.0,21350.0,26290.0,-48850.0,-21350.0,-19773.333333,5300.0,down,train
corridor_00316,2011-12-12,0,0,5300,4,5300,5300,62750.0,21750.0,25838.333333,-62750.0,-20235.714286,-18968.333333,10900.0,up,train
corridor_00317,2011-12-13,0,0,10900,7,10900,10900,5300.0,22292.857143,25105.0,5300.0,-17664.285714,-17508.333333,7450.0,down,train
corridor_00318,2011-12-14,0,0,7450,2,7450,7450,10900.0,19764.285714,24641.666667,10900.0,-13007.142857,-16548.333333,95600.0,up,train
corridor_00319,2011-12-15,0,0,95600,18,95600,95600,7450.0,33342.857143,26913.333333,7450.0,728.571429,-12446.666667,2500.0,down,train
corridor_00320,2011-12-16,0,0,2500,1,2500,2500,95600.0,33335.714286,26248.333333,95600.0,1450.0,-11615.0,7150.0,up,train
corridor_00321,2011-12-22,7150,9,0,0,7150,-7150,2500.0,27378.571429,25203.333333,2500.0,7407.142857,-10570.0,3000.0,down,train
corridor_00322,2011-12-23,0,0,3000,1,3000,3000,7150.0,18842.857143,23573.333333,-7150.0,16800.0,-8740.0,6800.0,up,train
corridor_00323,2011-12-26,6800,2,0,0,6800,-6800,3000.0,19057.142857,22038.333333,3000.0,15071.428571,-7205.0,5100.0,down,train
corridor_00324,2011-12-27,0,0,5100,2,5100,5100,6800.0,18228.571429,19510.0,-6800.0,14242.857143,-4336.666667,26400.0,up,train
corridor_00325,2011-12-28,0,0,26400,11,26400,26400,5100.0,20935.714286,20148.333333,5100.0,16950.0,-3215.0,92850.0,up,train
corridor_00326,2011-12-29,0,0,92850,20,92850,92850,26400.0,20542.857143,21928.333333,26400.0,16557.142857,-1435.0,51950.0,down,train
corridor_00327,2012-01-03,0,0,51950,4,51950,51950,92850.0,27607.142857,23150.0,92850.0,23621.428571,806.666667,57500.0,up,train
corridor_00328,2012-01-04,0,0,57500,14,57500,57500,51950.0,34800.0,24973.333333,51950.0,32857.142857,2630.0,58550.0,up,train
corridor_00329,2012-01-05,0,0,58550,16,58550,58550,57500.0,42735.714286,26828.333333,57500.0,40792.857143,4485.0,3450.0,down,train
corridor_00330,2012-01-06,3450,2,0,0,3450,-3450,58550.0,42257.142857,26810.0,58550.0,41271.428571,4503.333333,6750.0,up,train
corridor_00331,2012-01-09,6750,6,0,0,6750,-6750,3450.0,42492.857143,27001.666667,-3450.0,39578.571429,4311.666667,800.0,down,train
corridor_00332,2012-01-11,800,1,0,0,800,-800,6750.0,38835.714286,23138.333333,-6750.0,35692.857143,8175.0,40400.0,up,train
corridor_00333,2012-01-12,40400,6,0,0,40400,-40400,800.0,31342.857143,24131.666667,-800.0,16657.142857,7181.666667,6200.0,down,train
corridor_00334,2012-01-16,0,0,6200,1,6200,6200,40400.0,24807.142857,23140.0,-40400.0,10121.428571,8586.666667,1700.0,down,train
corridor_00335,2012-01-18,1700,1,0,0,1700,-1700,6200.0,16835.714286,23171.666667,6200.0,1664.285714,8505.0,2800.0,up,train
corridor_00336,2012-01-19,2800,1,0,0,2800,-2800,1700.0,8871.428571,22080.0,-1700.0,-7100.0,7226.666667,1800.0,down,train
corridor_00337,2012-01-23,0,0,1800,1,1800,1800,2800.0,8635.714286,21596.666667,-2800.0,-6350.0,6743.333333,5500.0,up,train
corridor_00338,2012-01-25,0,0,5500,5,5500,5500,1800.0,8457.142857,21663.333333,1800.0,-4600.0,7043.333333,29750.0,up,train
corridor_00339,2012-01-26,29750,13,0,0,29750,-29750,5500.0,12592.857143,22571.666667,5500.0,-8735.714286,6135.0,15950.0,down,train
corridor_00340,2012-01-31,15950,8,0,0,15950,-15950,29750.0,9100.0,22866.666667,-29750.0,-5242.857143,5840.0,4150.0,down,train
corridor_00341,2012-02-01,4150,3,0,0,4150,-4150,15950.0,8807.142857,22166.666667,-15950.0,-6721.428571,6540.0,22100.0,up,train
corridor_00342,2012-02-02,22100,8,0,0,22100,-22100,4150.0,11721.428571,22885.0,-4150.0,-9635.714286,5821.666667,1800.0,down,train
corridor_00343,2012-02-06,1800,2,0,0,1800,-1800,22100.0,11578.571429,22860.0,-22100.0,-9492.857143,5846.666667,650.0,down,train
corridor_00344,2012-02-08,650,1,0,0,650,-650,1800.0,11414.285714,21253.333333,-1800.0,-9842.857143,7453.333333,39600.0,up,train
corridor_00345,2012-02-09,39600,13,0,0,39600,-39600,650.0,16285.714286,20481.666667,-650.0,-16285.714286,8225.0,25150.0,down,train
corridor_00346,2012-02-16,25150,5,0,0,25150,-25150,39600.0,15628.571429,21143.333333,-39600.0,-15628.571429,7210.0,51400.0,up,train
corridor_00347,2012-02-23,0,0,51400,11,51400,51400,25150.0,20692.857143,22493.333333,-25150.0,-6007.142857,8560.0,14100.0,down,train
corridor_00348,2012-02-29,14100,4,0,0,14100,-14100,51400.0,22114.285714,22715.0,51400.0,-7428.571429,7841.666667,8600.0,down,train
corridor_00349,2012-03-05,8600,4,0,0,8600,-8600,14100.0,20185.714286,19815.0,-14100.0,-5500.0,4368.333333,13250.0,up,train
